person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,emp_exp_ratio,credit_score_per_year,high_risk_flag,age_bin,edu_income_interaction,true_label,prediction,interpretability
25.0,0,19186.0,1,2102.0,13.04,0.11,4.0,637,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.038461538461538464,127.4,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,0,98806.0,0,8000.0,12.84,0.08,2.0,658,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,219.33333333333334,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,0,90359.0,3,18500.0,11.26,0.2,3.0,697,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.125,174.25,1,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
41.0,0,43489.0,21,1500.0,12.87,0.03,14.0,715,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5,47.666666666666664,0,2,0.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,0,181024.0,4,10000.0,8.59,0.06,7.0,676,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,84.5,0,1,181024.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE > 0.500 → credit_score_per_year <= 0.589
25.0,1,67109.0,1,18250.0,17.56,0.27,2.0,594,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.038461538461538464,198.0,1,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
30.0,0,69521.0,4,9148.0,15.12,0.13,6.0,551,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.12903225806451613,78.71428571428571,1,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate > 0.645 → person_income <= 0.026 → loan_intent_EDUCATION <= 0.500 → loan_intent_VENTURE <= 0.500 → loan_intent_PERSONAL <= 0.500 → age_bin <= 0.875
41.0,0,53032.0,17,15000.0,12.73,0.28,15.0,690,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.40476190476190477,43.125,1,2,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
25.0,1,96657.0,1,4500.0,13.06,0.05,2.0,606,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.038461538461538464,202.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,0,144832.0,2,20000.0,9.99,0.14,4.0,543,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.08,108.6,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,0,48657.0,1,9600.0,14.16,0.2,5.0,584,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.03571428571428571,97.33333333333333,1,1,48657.0,0,0,previous_loan_defaults_on_file > 0.500
29.0,0,98107.0,6,10000.0,7.25,0.1,9.0,613,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2,61.3,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
21.0,0,51315.0,0,5000.0,11.01,0.1,4.0,696,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,139.2,0,0,0.0,1,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
32.0,1,94986.0,8,10000.0,10.99,0.11,5.0,622,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.24242424242424243,103.66666666666667,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,0,109401.0,2,18000.0,8.88,0.16,4.0,684,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.08333333333333333,136.8,0,0,109401.0,0,0,previous_loan_defaults_on_file > 0.500
26.0,0,242034.0,3,13965.0,7.93,0.06,5.0,620,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.1111111111111111,103.33333333333333,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE > 0.500 → credit_score_per_year <= 0.589
26.0,1,101778.0,6,21000.0,13.49,0.21,2.0,576,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.2222222222222222,192.0,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
36.0,0,24919.0,12,4375.0,10.74,0.18,11.0,673,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.32432432432432434,56.083333333333336,0,2,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income <= 0.016 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.582 → loan_intent_VENTURE <= 0.500 → credit_score_per_year > 0.039
25.0,1,63628.0,0,6000.0,8.49,0.09,3.0,631,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,157.75,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
22.0,0,99292.0,0,1600.0,11.89,0.02,2.0,659,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0,219.66666666666666,0,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate <= 0.509 → credit_score > 0.532
23.0,0,66513.0,2,20000.0,12.53,0.3,3.0,630,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.08333333333333333,157.5,1,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
28.0,0,109306.0,6,8400.0,12.87,0.08,8.0,720,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.20689655172413793,80.0,0,1,109306.0,0,0,previous_loan_defaults_on_file > 0.500
29.0,0,126764.0,6,15000.0,14.42,0.12,5.0,537,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.2,89.5,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,0,127809.0,0,3245.0,7.58,0.03,4.0,643,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,128.6,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
40.0,0,36996.0,14,10654.0,11.21,0.29,14.0,680,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.34146341463414637,45.333333333333336,1,2,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
25.0,0,30935.0,0,10000.0,14.11,0.32,2.0,608,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,202.66666666666666,1,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
34.0,0,28342.0,14,7000.0,6.72,0.25,12.0,657,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.4,50.53846153846154,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
30.0,0,73153.0,6,1948.0,12.52,0.03,8.0,615,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1935483870967742,68.33333333333333,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate <= 0.509 → credit_score > 0.532
24.0,1,61013.0,0,7500.0,9.56,0.12,4.0,607,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,121.4,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,1,108963.0,6,21000.0,15.62,0.19,9.0,605,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.21428571428571427,60.5,1,1,0.0,0,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate > 0.645 → person_income > 0.026 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_intent_MEDICAL <= 0.500 → person_home_ownership_MORTGAGE > 0.500 → credit_score <= 0.570
70.0,0,36738.0,43,5000.0,10.96,0.14,28.0,728,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6056338028169014,25.103448275862068,0,4,0.0,0,0,previous_loan_defaults_on_file > 0.500
26.0,0,78533.0,3,2000.0,11.99,0.03,4.0,674,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.1111111111111111,134.8,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,1,37118.0,2,10000.0,11.01,0.27,4.0,637,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.07692307692307693,127.4,0,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
25.0,0,55768.0,4,4000.0,6.54,0.07,3.0,585,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.15384615384615385,146.25,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,0,41835.0,3,5800.0,13.48,0.14,3.0,632,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.11538461538461539,158.0,1,0,41835.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT > 0.500 → person_income <= 0.020 → person_home_ownership_MORTGAGE > 0.500
26.0,1,41633.0,2,13000.0,13.57,0.31,2.0,682,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.07407407407407407,227.33333333333334,1,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
22.0,0,72994.0,1,9800.0,11.01,0.13,3.0,713,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.043478260869565216,178.25,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,0,140428.0,1,15825.0,15.62,0.11,4.0,571,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.041666666666666664,114.2,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
47.0,0,168908.0,24,10000.0,11.01,0.06,13.0,708,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.5,50.57142857142857,0,2,168908.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate <= 0.509 → credit_score > 0.532
25.0,0,91171.0,2,1000.0,9.99,0.01,4.0,645,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.07692307692307693,129.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
29.0,0,34666.0,5,5000.0,11.01,0.14,10.0,632,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.16666666666666666,57.45454545454545,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
27.0,0,50997.0,6,10000.0,11.09,0.2,6.0,567,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.21428571428571427,81.0,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,0,111676.0,0,2500.0,15.27,0.02,3.0,597,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,149.25,0,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate > 0.645 → person_income > 0.026 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_intent_MEDICAL <= 0.500 → person_home_ownership_MORTGAGE > 0.500 → credit_score <= 0.570
22.0,0,58312.0,0,7000.0,13.48,0.12,3.0,597,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,149.25,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,0,157027.0,2,20046.0,10.62,0.13,5.0,688,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.08,114.66666666666667,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,0,68208.0,0,10000.0,7.49,0.15,3.0,538,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,134.5,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
56.0,0,24016.0,30,6025.0,11.71,0.25,19.0,678,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.5263157894736842,33.9,1,3,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income <= 0.386 → person_income <= 0.017 → loan_int_rate > 0.099 → emp_exp_ratio > 0.429 → person_emp_exp > 0.171
32.0,0,265048.0,9,33000.0,20.0,0.12,9.0,661,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.2727272727272727,66.1,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate > 0.645 → person_income > 0.026 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_intent_MEDICAL <= 0.500 → person_home_ownership_MORTGAGE > 0.500 → credit_score > 0.570
26.0,0,156860.0,5,18000.0,7.9,0.11,2.0,624,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.18518518518518517,208.0,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
23.0,0,57737.0,0,4000.0,12.53,0.07,4.0,680,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,136.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
44.0,1,58544.0,21,5000.0,13.43,0.09,14.0,675,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4666666666666667,45.0,0,2,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
29.0,1,36653.0,5,6000.0,5.79,0.16,8.0,700,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.16666666666666666,77.77777777777777,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
22.0,1,114789.0,0,24000.0,7.9,0.21,4.0,651,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,130.2,0,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income > 0.016 → loan_intent_VENTURE <= 0.500 → person_income > 0.027 → person_income <= 0.270 → credit_score > 0.277
27.0,1,58314.0,5,16000.0,12.67,0.27,7.0,629,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.17857142857142858,78.625,1,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
27.0,1,61204.0,2,3000.0,12.87,0.05,4.0,611,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.07142857142857142,122.2,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
23.0,0,78928.0,1,8000.0,14.72,0.1,2.0,602,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.041666666666666664,200.66666666666666,0,0,0.0,0,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate <= 0.645 → person_income > 0.017 → loan_intent_DEBTCONSOLIDATION > 0.500 → loan_amnt > 0.065 → loan_int_rate > 0.598 → loan_int_rate > 0.614
23.0,0,81891.0,2,5000.0,11.86,0.06,4.0,663,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.08333333333333333,132.6,0,0,81891.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate <= 0.509 → credit_score > 0.532
33.0,0,62400.0,12,13075.0,16.7,0.21,8.0,683,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.35294117647058826,75.88888888888889,1,1,0.0,1,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate > 0.645 → person_income <= 0.026 → loan_intent_EDUCATION <= 0.500 → loan_intent_VENTURE > 0.500 → credit_score > 0.683 → loan_amnt > 0.270
28.0,0,22839.0,7,4000.0,11.12,0.18,8.0,634,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2413793103448276,70.44444444444444,1,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income <= 0.007 → loan_percent_income > 0.189 → person_income <= 0.007
31.0,1,72617.0,7,6000.0,12.69,0.08,8.0,632,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.21875,70.22222222222223,0,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income > 0.026
27.0,1,53742.0,6,13650.0,10.65,0.25,5.0,665,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.21428571428571427,110.83333333333333,0,1,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income <= 0.386 → person_income > 0.017 → person_income > 0.017 → person_income <= 0.036 → credit_score_per_year <= 0.907 → loan_intent_EDUCATION > 0.500 → credit_score_per_year <= 0.435
28.0,1,53321.0,7,4000.0,12.69,0.08,8.0,658,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.2413793103448276,73.11111111111111,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
30.0,0,96849.0,10,14000.0,14.73,0.14,6.0,661,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3225806451612903,94.42857142857143,1,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
28.0,0,54796.0,4,3000.0,6.08,0.05,8.0,664,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.13793103448275862,73.77777777777777,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
32.0,0,30955.0,10,4000.0,6.54,0.13,6.0,576,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.30303030303030304,82.28571428571429,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
28.0,0,54358.0,5,10000.0,8.59,0.18,10.0,598,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.1724137931034483,54.36363636363637,0,1,54358.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,1,156950.0,3,6000.0,5.69,0.04,4.0,666,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.12,133.2,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,1,36028.0,4,4000.0,11.01,0.11,7.0,640,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,80.0,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
21.0,1,73183.0,2,10000.0,12.18,0.14,4.0,676,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.09090909090909091,135.2,1,0,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income > 0.027 → credit_score > 0.463 → loan_intent_DEBTCONSOLIDATION <= 0.500 → loan_int_rate <= 0.509 → credit_score > 0.532
25.0,0,56451.0,0,20000.0,11.78,0.35,2.0,646,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0,215.33333333333334,1,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
26.0,0,107335.0,2,10000.0,11.36,0.09,3.0,537,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.07407407407407407,134.25,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
30.0,0,46657.0,7,7500.0,9.76,0.16,6.0,666,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22580645161290322,95.14285714285714,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
38.0,1,176040.0,12,15000.0,8.37,0.09,11.0,663,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.3076923076923077,55.25,0,2,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,1,121048.0,0,15000.0,11.89,0.12,2.0,652,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,217.33333333333334,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
39.0,1,44563.0,16,5000.0,11.01,0.11,16.0,656,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.4,38.588235294117645,0,2,0.0,0,0,previous_loan_defaults_on_file > 0.500
34.0,0,163066.0,11,15000.0,5.42,0.09,6.0,664,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3142857142857143,94.85714285714286,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
31.0,1,79587.0,8,8000.0,7.4,0.1,6.0,581,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.25,83.0,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
25.0,1,59830.0,0,3000.0,12.68,0.05,3.0,631,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,157.75,0,0,0.0,1,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate > 0.383 → person_income <= 0.027 → person_home_ownership_OWN <= 0.500 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.547 → person_income <= 0.026
24.0,0,76298.0,3,15000.0,9.45,0.2,4.0,697,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.12,139.4,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
35.0,0,47925.0,10,4500.0,6.62,0.09,6.0,668,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2777777777777778,95.42857142857143,0,1,0.0,0,0,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate <= 0.588 → person_income > 0.007 → loan_int_rate <= 0.383 → person_income <= 0.016 → loan_intent_HOMEIMPROVEMENT <= 0.500 → credit_score > 0.582 → loan_intent_VENTURE <= 0.500 → credit_score_per_year > 0.039
24.0,0,109194.0,0,8000.0,9.91,0.07,4.0,653,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,130.6,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
22.0,0,40803.0,0,5000.0,10.33,0.12,4.0,650,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0,130.0,0,0,0.0,0,0,previous_loan_defaults_on_file > 0.500
27.0,1,44011.0,2,4500.0,7.49,0.1,5.0,487,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.07142857142857142,81.16666666666667,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
30.0,1,45942.0,5,1513.0,9.42,0.03,7.0,597,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.16129032258064516,74.625,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
24.0,1,21946.0,3,3700.0,14.22,0.17,4.0,641,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.12,128.2,1,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income <= 0.371 → loan_int_rate > 0.588 → person_home_ownership_OWN <= 0.500 → loan_int_rate <= 0.645 → person_income <= 0.017 → credit_score <= 0.730 → loan_amnt <= 0.223 → loan_int_rate <= 0.613 → credit_score_per_year <= 0.610
23.0,0,37110.0,2,10000.0,12.68,0.27,2.0,654,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.08333333333333333,218.0,1,0,0.0,1,1,previous_loan_defaults_on_file <= 0.500 → loan_percent_income > 0.371 → person_home_ownership_RENT > 0.500 → loan_percent_income > 0.386
26.0,0,58668.0,5,4500.0,11.11,0.08,4.0,627,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.18518518518518517,125.4,0,1,0.0,0,0,previous_loan_defaults_on_file > 0.500
